Acc_X_mean,Acc_X_std,Acc_X_min,Acc_X_max,Acc_X_range,Acc_X_median,Acc_X_rms,Acc_Y_mean,Acc_Y_std,Acc_Y_min,Acc_Y_max,Acc_Y_range,Acc_Y_median,Acc_Y_rms,Acc_Z_mean,Acc_Z_std,Acc_Z_min,Acc_Z_max,Acc_Z_range,Acc_Z_median,Acc_Z_rms,Gyro_X_mean,Gyro_X_std,Gyro_X_min,Gyro_X_max,Gyro_X_range,Gyro_X_median,Gyro_X_rms,Gyro_Y_mean,Gyro_Y_std,Gyro_Y_min,Gyro_Y_max,Gyro_Y_range,Gyro_Y_median,Gyro_Y_rms,Gyro_Z_mean,Gyro_Z_std,Gyro_Z_min,Gyro_Z_max,Gyro_Z_range,Gyro_Z_median,Gyro_Z_rms,activity
1.021017856945269,0.0036432406148971053,1.009722259675992,1.02916674604155,0.019444486365557845,1.020833394742025,1.0210243569099067,-0.1318793452048671,0.006615152539244058,-0.1513888992196218,-0.1138888913075477,0.037500007912074085,-0.1319444493219577,0.13204515112181126,0.07609592222862245,0.0070299687772032065,0.05833333753702795,0.09444444748786576,0.036111109950837814,0.07500000366818386,0.07641995708473676,0.009060372440444553,0.015046348833845005,-0.02596177347004414,0.04856378585100174,0.07452555932104588,0.006414085160940886,0.017563683041700456,0.0013291091936480368,0.012222886820505296,-0.03481931984424591,0.04734205827116966,0.08216137811541557,0.001221730490215123,0.012294937717431585,0.0021666626223577623,0.011764078407421394,-0.04123340547084808,0.03298672288656235,0.07422012835741043,0.003054326167330146,0.011961938291726827,STANDING
1.0209419019204038,0.0024031829273587777,1.0125000434425,1.027777854158295,0.015277810715794926,1.020833394742025,1.0209447303282553,-0.13415799186718658,0.004400409323205795,-0.1430555600760616,-0.1250000020616516,0.01805555801441,-0.1347222330884659,0.13423013962612068,0.07619357854671105,0.005819817303695916,0.06527777871935178,0.09166666979933977,0.026388891079987986,0.07500000366818386,0.0764155199236531,0.003677122433828117,0.007355236984880139,-0.01313360314816237,0.02076941914856434,0.03390302229672671,0.00366519158706069,0.008223183112220638,-0.0011024208745311626,0.005931317810383711,-0.01588249579071999,0.01618792861700058,0.032070424407720566,-0.002138028386980295,0.006032898370797992,0.003965851670500342,0.005160391277593395,-0.01099557429552078,0.01832595653831959,0.02932153083384037,0.00427605677396059,0.006508273012886932,STANDING
1.0211697669950002,0.0021596744995610465,1.015277827209008,1.026388962275041,0.011111135066033118,1.022222286625279,1.0211720507429527,-0.1358072976546543,0.0039510842321403465,-0.1430555600760616,-0.1250000020616516,0.01805555801441,-0.1361111128157555,0.13586476056310312,0.07506510659816855,0.005202135835049791,0.06388889291407993,0.09027778399406791,0.026388891079987986,0.07500000366818386,0.0752451489854377,0.0048487428898624785,0.006187013512252234,-0.008246680721640587,0.01924225501716137,0.027488935738801956,0.004886921960860491,0.00786062617179978,-0.0014460325892287074,0.004926652332039288,-0.01282817032188177,0.01007927674800158,0.02290744706988335,-0.001679879438597709,0.005134482783095064,0.002166662649187856,0.004867561017737858,-0.01038470957428217,0.01374446786940098,0.024129177443683147,0.002748893573880196,0.005327999370944685,STANDING
1.0209093497668902,0.0023182730702241954,1.015277827209008,1.026388962275041,0.011111135066033118,1.020833394742025,1.0209119819217927,-0.13459201963101874,0.003447995690222486,-0.1430555600760616,-0.1263888939449057,0.01666666613115589,-0.1347222330884659,0.13463617798584573,0.07575955083036309,0.0056091687583388,0.0625000010308258,0.1013888947481719,0.03888889371734611,0.07500000366818386,0.07596691593172578,0.006569187572040391,0.004705018924351012,-0.006108652334660292,0.01924225501716137,0.02535090735182166,0.006261368747800589,0.008080311159550175,0.0005178037449695694,0.004837389902429644,-0.01038470957428217,0.01221730466932058,0.02260201424360275,0.0007635815709363669,0.004865024335646512,0.0012789991071713303,0.00482852144004265,-0.01038470957428217,0.01130100712180138,0.02168571669608355,0.001832595793530345,0.004995043344466253,STANDING
1.002799522208587,0.08047188664041459,0.7805555851776422,1.219444447808783,0.4388888626311407,1.014583381267381,1.006023163889002,-0.1814778710373947,0.09929770967023208,-0.4055555789926874,0.006944444981062746,0.41250002397375013,-0.1652777815842695,0.2068677181727951,0.09636502124205591,0.1164983793939008,-0.1013888947481719,0.318055560531181,0.4194444552793529,0.07222222597965787,0.15118892062709866,0.05980752616596874,0.4055117014564019,-0.7779368758201599,0.7577783465385437,1.5357152223587036,0.1038470938801765,0.4098983778989118,0.10246548554277979,0.30478716541487405,-0.4938845634460449,0.7192938327789307,1.2131783962249756,0.033597588539123535,0.321549983562667,-0.03265743041129099,0.3247528976607376,-0.865290641784668,0.5732970237731934,1.4385876655578613,0.003512475173920393,0.3263907968986164,STAND_TO_SIT
0.9276042208142762,0.004674628892465655,0.9152778061101435,0.9486111140605263,0.03333330795038281,0.9277778330594307,0.9276159995535559,0.16884766148502695,0.006580487784868764,0.1500000073363677,0.1888888949757315,0.038888887639363795,0.1694444450780674,0.16897584326893902,0.37654081191667876,0.007495969191009734,0.3611111359762717,0.401388903342925,0.04027776736665328,0.3750000061849548,0.37661541735965115,0.01068298320183203,0.016236770644400544,-0.02260201424360275,0.0907134860754013,0.11331550031900406,0.00809396430850029,0.01943601942398424,-0.006955750715633258,0.014927004668333608,-0.08979719132184982,0.01771509274840355,0.10751228407025337,-0.004123340360820293,0.016468088425390662,0.0034456617731848382,0.011068373322475672,-0.0406225398182869,0.04459316283464432,0.08521570265293121,0.00366519158706069,0.01159230231924955,SITTING
0.9285590847437611,0.003324784598969001,0.9208333736431601,0.9361111843589555,0.01527781071579537,0.9284722790010578,0.9285650370613794,0.16800130720310144,0.003622621038222692,0.1541666708301656,0.1791666761048817,0.025000005274716103,0.16736111940915072,0.16804036004822603,0.3742187634276608,0.00506084482925111,0.3611111359762717,0.3847222250558046,0.02361108907953291,0.3750000061849548,0.37425298268913415,0.006681338609269005,0.0037226069452741904,-0.0006108652451075613,0.01771509274840355,0.01832595799351111,0.006261368747800589,0.007648404283294152,-0.0005989342739667336,0.005069831115899703,-0.01466076634824276,0.01496619824320078,0.02962696459144354,-0.0009162978967651725,0.005105086660212233,0.0030996638965916645,0.006475051161825357,-0.01313360314816237,0.01771509274840355,0.03084869589656592,0.0025961772771552205,0.007178732744718229,SITTING
0.9282010110551098,0.0030098373551804536,0.9208333736431601,0.9361111843589555,0.01527781071579537,0.9277778330594307,0.9282058909771218,0.16909722790033066,0.003759793527543927,0.1541666708301656,0.1763888923383735,0.02222222150820788,0.1694444450780674,0.16913902131367003,0.37489150698392726,0.0050484998867664655,0.3638888954308508,0.3875000088223128,0.02361111339146199,0.3750000061849548,0.37492549841240014,0.005893895136750871,0.0033795190345435977,-0.001221730490215123,0.01527163106948137,0.016493361559696492,0.005497787147760391,0.006794052456955131,-0.00041758364977795287,0.004664238265294492,-0.01130100712180138,0.01496619824320078,0.026267205365002162,-0.0009162978967651725,0.004682893838215773,-0.0006108652480634191,0.004908350695302523,-0.01313360314816237,0.01466076634824276,0.02779436949640513,-0.0007635815709363669,0.004946217029141396,SITTING
0.9102973566325744,0.06575337260239522,0.6819444559620318,1.062500053991932,0.38055559802990024,0.9263889411761765,0.912669043794541,0.20636936446988927,0.05844858114888869,0.1388888965822638,0.3694444629638674,0.2305555663816036,0.1736111207278297,0.21448671574254716,0.37606338270602196,0.08546579160358135,0.1527777789469114,0.5680555646544841,0.41527778570757273,0.3750000061849548,0.3856527834033131,0.010263013268058785,0.23777937625894544,-0.7263187766075134,0.5564982295036316,1.282817006111145,0.006108652334660292,0.23800075885474292,0.051214845477943534,0.3784836567237502,-0.8350527882575989,1.128573536872864,1.9636263251304629,-0.001527163083665073,0.38193302921364525,-0.05143914863720056,0.22101237177259933,-0.6004805564880371,0.5021312236785889,1.102611780166626,-0.001527163083665073,0.2269194890023104,SITTING
0.8326497728735769,0.09077438195751042,0.6819444559620318,1.062500053991932,0.38055559802990024,0.7951389013279524,0.8375832094103768,0.33270400416082613,0.10375757066049414,0.1388888965822638,0.4708333273221279,0.3319444307398641,0.36458335352844246,0.3485076582429924,0.4248372568215344,0.10097790830200715,0.1527777789469114,0.5680555646544841,0.41527778570757273,0.459722240879953,0.4366729127718995,0.02109394042167878,0.23846659764697278,-0.7263187766075134,0.5564982295036316,1.282817006111145,0.026419921778142456,0.23939772871904305,0.0508091926249108,0.3859784012688885,-0.8350527882575989,1.128573536872864,1.9636263251304629,-0.01970040425658226,0.3893082330253014,-0.0914627528031815,0.23475200037312605,-0.6004805564880371,0.5021312236785889,1.102611780166626,-0.021838432177901268,0.2519403437909857,SITTING
0.7751953389229338,0.025742341681812313,0.7041666774702396,0.8833333900430149,0.17916671257277528,0.777777801411134,0.7756226412651358,0.4288086063495965,0.019094260028776844,0.3611111359762717,0.4708333273221279,0.1097221913458562,0.4333333437219827,0.4292335164517442,0.4634440262719546,0.025508393131016525,0.3944444682385835,0.5416666674965139,0.14722219925793045,0.4569444571134447,0.4641454983163002,0.016273831915896153,0.021321637211928066,-0.03573561832308769,0.09743300825357437,0.13316862657666206,0.009162978269159794,0.026822561746110602,-0.002884906715962643,0.07587555281115398,-0.1719585657119751,0.2877175211906433,0.4596760869026184,-0.006872234167531133,0.07593037732790496,-0.03801443021143314,0.10295590425225316,-0.3597996234893799,0.05650503560900688,0.41630465909838676,0.0029016098706051707,0.10974978416698158,SITTING
0.7782769355713,0.003806541751467159,0.7625000393191966,0.7861111527106587,0.023611113391462046,0.779166693294388,0.7782862443872173,0.4335503576988673,0.003972013463694797,0.424999992422458,0.44861110581392,0.02361111339146199,0.4333333437219827,0.43356855230951835,0.45307075768303634,0.004921660523580553,0.4416666950215075,0.4694444840627319,0.02777778904122441,0.4527777814636824,0.4530974886376992,0.0052042855172658165,0.004773667686137252,-0.008246680721640587,0.02168571576476097,0.029932396486401558,0.005192354787141085,0.007062045802945044,-0.002448233367431385,0.009178553993381857,-0.02840523421764374,0.02993239648640156,0.0583376307040453,-0.002138028386980295,0.009499457880891437,0.0028514998564332927,0.007541143775056358,-0.02351831272244453,0.02168571576476097,0.045204028487205505,0.003512475173920393,0.008062251600347781,SITTING
0.778179277971137,0.002587640278533373,0.7722222338781174,0.7861111527106587,0.013888918832541286,0.777777801411134,0.7781835802340547,0.43372396956414794,0.0029612720272739535,0.4263888843057121,0.4402778031382534,0.013888918832541286,0.4333333437219827,0.4337340785625467,0.4521593004236419,0.004866711775981445,0.4402778031382534,0.4694444840627319,0.02916668092447855,0.4527777814636824,0.45218549052696033,0.00551210435764915,0.003437783635877913,-0.001832595793530345,0.01527163106948137,0.017104226863011714,0.005497787147760391,0.006496279764351649,-0.0011740066149741324,0.006300639604381054,-0.01343903504312038,0.01893682219088078,0.03237585723400116,-0.001527163083665073,0.006409083472408365,0.0012217304847581545,0.004916362416522035,-0.01435533352196217,0.01282817032188177,0.027183503843843937,0.001527163083665073,0.005065890325300951,SITTING
0.7780056664857302,0.002614437624990229,0.7722222338781174,0.7861111527106587,0.013888918832541286,0.777777801411134,0.7780100592974364,0.4341579982776649,0.003024217893576706,0.4263888843057121,0.4430555869047616,0.01666670259904951,0.4333333437219827,0.4341685310594685,0.45070530841197304,0.00473864224893521,0.4375000193717451,0.4625000246464612,0.02500000527471613,0.4499999976971741,0.4507302183802359,0.006156376311537315,0.0034550351827271537,-0.001527163083665073,0.01679879426956177,0.018325957353226844,0.005955936154350638,0.007059620202471253,-0.0017443065937641222,0.006929387204937969,-0.01710422709584236,0.01802052557468414,0.035124752670526505,-0.002138028386980295,0.0071455589374804715,0.001994856801502465,0.004891384713915067,-0.009468411095440388,0.01404990069568157,0.02351831179112196,0.002748893573880196,0.005282527622078528,SITTING
0.7781141736641095,0.0031286027362271217,0.7708333419948633,0.7861111527106587,0.01527781071579537,0.778472247352761,0.778120463303762,0.43426650545604406,0.0032531168695326875,0.4277777761889662,0.4430555869047616,0.015277810715795426,0.4333333437219827,0.4342786899335163,0.4507921114955592,0.004516166080882009,0.4375000193717451,0.4666667002962236,0.029166680924478494,0.4499999976971741,0.4508147330585978,0.005686296403837332,0.0035241007843698872,-0.002443460980430245,0.01679879426956177,0.019242255249992016,0.005497787147760391,0.00668978722611488,-0.0006108652310103935,0.0072878050152705084,-0.01710422709584236,0.01802052557468414,0.035124752670526505,-0.0007635815709363669,0.007313361625891294,0.002037808269733432,0.004912671130119449,-0.01099557429552078,0.01404990069568157,0.02504547499120235,0.002443460980430245,0.005318552451269336,SITTING
0.7781141736641095,0.0031286027362271212,0.7708333419948633,0.7875000445939128,0.016666702599049454,0.777777801411134,0.7781204633037619,0.4346571312982093,0.0035361355733683464,0.424999992422458,0.4430555869047616,0.018055594482303594,0.4347222356052369,0.43467151510443147,0.45027127893870833,0.005126841517928387,0.4375000193717451,0.4666667002962236,0.029166680924478494,0.4499999976971741,0.4503004654017693,0.006039452849563531,0.0036484927986199615,-0.002443460980430245,0.01649336144328117,0.018936822423711416,0.005955936154350638,0.007055954253230585,-0.0020497392438301176,0.007640696443462896,-0.02229658141732216,0.01802052557468414,0.0403171069920063,-0.002138028386980295,0.007910857924956294,0.0024076680660982674,0.005498002061129933,-0.01099557429552078,0.01313360314816237,0.02412917744368315,0.002748893573880196,0.006002073989938675,SITTING
0.9260959550801016,0.12960272020110336,0.7416667096942429,1.34722230657273,0.6055555968784871,0.9215278195847871,0.9351206248924524,-0.0308919300913027,0.3229878761036425,-0.4222222572798078,0.4569444571134447,0.8791667143932524,-0.22708333667346825,0.3244618305050809,0.18238933032377241,0.22888168024210614,-0.1638888897010154,0.5263889054045766,0.6902777951055921,0.11666666899607364,0.2926648106049033,-0.05833524402805779,0.23396932279477636,-0.8335255980491638,0.3943135142326355,1.2278391122817993,-0.02962696459144354,0.24113200680303581,-0.19809214481756499,0.35272589295444046,-1.160033106803894,0.4306600093841553,1.5906931161880493,-0.1440114825963974,0.4045442539437812,0.2664517836999494,0.5233429607151836,-0.3915646076202393,1.9312504529953,2.3228150606155396,0.07880161702632904,0.5872685991665303,SIT_TO_STAND
1.0080620998467897,0.003997057472652951,0.9972222327267045,1.020833394742025,0.02361116201532043,1.008333367792738,1.0080700241629836,-0.2509657210498695,0.00603547347386344,-0.270833333748257,-0.2319444582648577,0.03888887548339931,-0.2500000041233032,0.251038284096539,-0.011284722772966424,0.005671001306427224,-0.02222222302770345,0.005555555756925862,0.027777778784629312,-0.01111111151385172,0.012629537754019595,-0.016526768336916575,0.024663632078082736,-0.1111774742603302,0.03145955875515938,0.14263703301548958,-0.016340645030140877,0.02968886691918605,0.008084419719580183,0.022018339174381438,-0.02412917651236057,0.0910189226269722,0.11514809913933277,0.0022907446837052703,0.02345559852573447,-0.003517247524769118,0.01463529026374088,-0.05436700582504273,0.02809980139136314,0.08246680721640587,-0.003207042464055121,0.015052001569706371,STANDING
1.0093207831159887,0.002879818127580512,1.002777800259721,1.018055610975516,0.015277810715794926,1.009722259675992,1.0093248914905055,-0.24775391540757435,0.004901620341091478,-0.259722222994153,-0.236111109602691,0.02361111339146199,-0.2486111122400491,0.24780239805488508,-0.013726129141136884,0.005990517256986224,-0.02777777992425098,-0.002777777878462931,0.02500000204578805,-0.01250000035811472,0.01497641206048421,-0.009986215050730607,0.010195712490985175,-0.02901609987020493,0.01527163106948137,0.0442877309396863,-0.011606439482420685,0.014271546665945833,-0.0013195643655308231,0.0066577277048035285,-0.01618792861700058,0.01771509274840355,0.03390302136540413,-0.0006108652451075613,0.006787237162946881,0.0014173982629017703,0.008121178435932856,-0.01893682219088078,0.02290744706988335,0.04184426926076413,0.0009162978967651725,0.008243940624721759,STANDING
1.00999352762194,0.003266750926444362,1.004166692142975,1.026388962275041,0.022222270132066013,1.009722259675992,1.0099988106427777,-0.24531250978208702,0.0052285494652534415,-0.259722222994153,-0.2347222420313659,0.024999980962787077,-0.2444444609022158,0.24536822366618125,-0.016134983421826336,0.006209167409573247,-0.02916666876851397,-0.002777777878462931,0.02638889089005104,-0.01527777880638848,0.017288477374908334,0.0009807249762161518,0.01482875834562567,-0.02871066704392433,0.02412917651236057,0.052839843556284904,0.0022907446837052703,0.01486115391051237,-0.0016941965507157875,0.007737728301095712,-0.01832595653831959,0.01740965992212296,0.03573561646044255,-0.001832595793530345,0.007921031575119164,0.0019853120356856384,0.008888020436096652,-0.02046398632228375,0.02290744706988335,0.0433714333921671,0.0025961772771552205,0.009107050628579482,STANDING
1.0104492577711328,0.003011870791503186,1.004166692142975,1.026388962275041,0.022222270132066013,1.009722259675992,1.0104537465395917,-0.24474827435388452,0.004075010003558693,-0.2541666797730656,-0.2347222420313659,0.01944443774169971,-0.2444444609022158,0.24478219605545953,-0.016471354992216046,0.005075667024385913,-0.02916666876851397,-0.002777777878462931,0.02638889089005104,-0.01527777880638848,0.017235658705777368,0.010730707036600506,0.007945777942573434,-0.01007927674800158,0.02412917651236057,0.03420845326036215,0.01221730466932058,0.01335228297400988,-0.0006108652360126147,0.007409200646369578,-0.01832595653831959,0.01740965992212296,0.03573561646044255,-0.0009162978967651725,0.007434339954207913,0.00014794392473049827,0.007624829713650596,-0.02046398632228375,0.01740965992212296,0.03787364624440671,0.0006108652451075613,0.00762626485030737,STANDING
1.0101888405430226,0.00269113115457873,1.002777800259721,1.015277827209008,0.01250002694928698,1.009722259675992,1.0101924251074879,-0.2453884655667003,0.0034978795700173785,-0.2541666797730656,-0.236111109602691,0.018055570170374624,-0.2458333527854699,0.24541339448910687,-0.016753473049094143,0.004731500214826358,-0.02916666876851397,-0.005555555756925862,0.02361111301158811,-0.01666666765065148,0.017408789546939377,0.006404540328276198,0.00751506806812351,-0.01007927674800158,0.02321287989616394,0.03329215664416552,0.006261368747800589,0.00987392449257365,-0.00126945433680703,0.004933888789883341,-0.01435533352196217,0.01343903504312038,0.02779436856508255,-0.001221730490215123,0.005094582701671912,0.0026701492606662214,0.005039963088918239,-0.009468411095440388,0.01740965992212296,0.026878071017563347,0.0022907446837052703,0.00570358878355502,STANDING
1.0096788568046402,0.002677995851875644,1.002777800259721,1.015277827209008,0.01250002694928698,1.009722259675992,1.0096824082552431,-0.24518230192777973,0.0035661649936749432,-0.2541666797730656,-0.2375000014859451,0.016666678287120512,-0.2458333527854699,0.2452082354069028,-0.017643230027273187,0.0050923411072521674,-0.02916666876851397,-0.005555555756925862,0.02361111301158811,-0.01805555649491447,0.018363428431202176,0.0050086177548109845,0.005836073831988169,-0.008246680721640587,0.01863138936460018,0.02687807008624077,0.004734205547720194,0.007690644289409366,-0.0005201899271014554,0.0046749278097160925,-0.01191187184303999,0.01496619824320078,0.02687807008624077,-0.0003054326225537807,0.004703780137965073,0.0018206647682745825,0.00472795160040666,-0.01221730466932058,0.01740965992212296,0.02962696459144354,0.001832595793530345,0.005066393839233606,STANDING
